AXCustomeraccount;AXDataAreaId;SAPCustomeraccount;Migrate
20043510;5303;50016649;Y
11081703;5303;50015446;Y
11081701;5303;50015445;Y
13464;ANDE;50029589;Y
20036732;5303;50016442;Y
17628;ANDE;50029687;Y
19390;ANDE;50029856;Y
20041138;5303;50016574;Y
6644;ANDE;50030034;Y
20040841;5303;50016565;Y
17651;ANDE;50029690;Y
11242657;5302;50006175;D
19324;ANDE;50006175;D
11080104;5303;50015436;Y
11080160;5303;50015438;Y
19382;ANDE;50015436;D
10287;ANDE;50029543;Y
20006121;5303;50015970;Y
11011864;5303;50015322;Y
11082217;5303;50015449;Y
18692;ANDE;50029758;Y
11613;ANDE;50015450;D
11082310;5303;50015450;Y
20028551;5303;50016269;Y
20035691;5303;50016413;Y
11011624;5303;50015264;Y
6589;ANDE;50015264;D
11011660;5303;50009873;Y
19578;ANAT;50005597;Y
18019405;5303;50008274;Y
20015039;5303;50016086;Y
20016311;5303;50016102;Y
20037054;5303;50016455;Y
6590;ANDE;50030017;Y
14854;ANDE;50029612;Y
20008732;5303;50016010;Y
15295;ANDE;50029620;Y
14935;ANDE;;N
20003491;5303;50015930;Y
11011311;5303;50015227;Y
16869;ANDE;50029662;Y
20038094;5303;50016488;Y
17519;ANDE;50016231;D
14016;ANDE;50013300;D
20003500;5303;50008622;Y
20025200;5303;50016231;Y
11080448;5303;50015441;Y
11811225;5303;50016629;D
20038154;5303;;N
11011208;5303;50013303;Y
11020237;5303;50015344;Y
11011243;5303;50015224;Y
11011244;5303;50015225;Y
20025385;5303;50016233;Y
20000798;5303;50015865;Y
11083419;5303;50013310;Y
11889481;5303;50015781;Y
11062001;5303;50015419;Y
18431;ANDE;50013310;D
6645;ANDE;50030035;Y
20034760;5303;50016382;Y
12652;ANDE;50029578;Y
20034052;5303;50016368;Y
11083501;5303;50015986;D
20007430;5303;50015986;Y
11083504;5303;50015453;Y
11016102;5303;50015339;Y
15365;ANDE;50029621;Y
20000631;5303;50015854;Y
20047044;5303;50016725;Y
20035400;5303;50016400;Y
11713158;5303;50016502;D
15256283;5303;50015806;Y
20017437;5303;50016119;Y
11708079;5303;50015676;Y
14390;ANDE;50015676;D
11011688;5303;50015275;Y
18729;ANDE;50015909;D
20002081;5303;50015909;Y
20042531;5303;50016611;Y
11089663;5303;50015459;Y
11931;ANDE;50029566;Y
18049;ANDE;50029710;Y
19465;ANDE;50029872;Y
11010394;5303;50015193;Y
20034434;5303;50016376;Y
7824;ANDE;50016107;D
20010539;5303;50016027;Y
14629;ANDE;50016027;D
20016663;5303;50016107;Y
11010211;5303;50015185;Y
17633;ANDE;50015185;D
20006385;5303;50015973;Y
6592;ANDE;50015973;D
20003874;5303;50015938;Y
18289;ANDE;50029721;Y
20018665;5303;50016135;Y
11084325;5303;50015455;Y
20044019;5303;50016668;Y
11807348;5303;50015729;Y
20009049;5303;50016013;Y
19394;ANDE;50029857;Y
20040744;5303;50016561;Y
11806237;5303;50015722;Y
10268;ANDE;50029542;Y
11084510;5303;50015456;Y
20011410;5303;50016039;Y
18398;ANDE;50029725;Y
20029245;5303;50016281;Y
11708319;5303;50015682;Y
18008578;5300;50007988;Y
20008775;5303;50016011;Y
16942;ANDE;50016011;D
20042124;5303;50016601;Y
19319;ANDE;50029840;Y
20025406;5303;50016234;Y
20001507;5303;50015888;Y
20031302;5303;50010028;Y
20045748;5303;50016707;Y
20045894;5303;50016712;Y
15190056;5303;50007729;Y
18744;ANDE;50029762;Y
20041745;5303;50016586;Y
20043069;5303;50016629;Y
19480;ANDE;50029878;Y
20020544;5303;50016163;Y
20001647;5303;50015891;Y
20023912;5303;50016214;Y
11708258;5303;50015678;Y
20004835;5303;50015950;Y
20018538;5303;50016134;Y
20023887;5303;50016213;Y
20011549;5303;50009985;Y
20043806;5303;50016660;Y
11708278;5303;50015679;Y
20030412;5303;50016294;Y
17110;ANDE;50029675;Y
20013657;5303;50016073;Y
11231701;5303;50015641;Y
16805;ANDE;50029658;Y
11812382;5303;50013317;Y
6597;ANDE;50013317;D
15648;ANDE;50029630;Y
14906;ANDE;50016115;D
20017252;5303;50016115;Y
11043;ANDE;50015677;D
11708219;5303;50015677;Y
16449;ANDE;50029647;Y
18000003;5303;ICDE42;Y
18642;ANDE;50029751;Y
19110;ANDE;50029801;Y
20041555;5303;50016581;Y
20015244;5303;50016088;Y
20043452;5303;50016645;Y
11090222;5303;50007705;Y
20028852;5303;50016279;Y
20044875;5303;50016693;Y
20014090;5303;50016076;Y
20011751;5303;50016044;Y
20037556;5303;50016471;Y
11011373;5303;50015233;Y
11099828;5303;50015460;Y
20038062;5303;50016487;Y
20029560;5303;50016285;Y
14914;ANDE;50016285;D
20012643;5303;50016055;Y
20015705;5303;50016097;Y
20011642;5303;50016043;Y
20015563;5303;50016094;Y
20022627;5303;50016198;Y
20039544;5303;50016043;D
20020595;5303;50016165;Y
11023112;5303;50015371;Y
11702071;5303;50015661;Y
11011779;5303;50015295;Y
11702117;5303;50015663;Y
20038231;5303;50016492;Y
11889863;5303;50009880;Y
11011428;5303;50015237;Y
11023133;5303;50015374;Y
11023139;5303;50015375;Y
19603;ANDE;50029896;Y
20031731;5303;50016313;Y
20033959;5303;50016365;Y
18253;ANDE;50016365;D
20045398;5303;50016702;Y
18653;ANDE;50016702;D
11131974;5303;50015508;Y
20025764;5303;50016238;Y
19711;ANDE;50029925;Y
18529;ANDE;50029734;Y
17874;ANDE;50029699;Y
20017321;5303;50016116;Y
20026504;5303;50016246;Y
19320;ANDE;50029841;Y
11051203;5303;50015414;Y
11010895;5303;50015209;Y
20005576;5303;50015966;Y
20024831;5303;50016224;Y
20039813;5303;50016537;Y
18913;ANDE;50029776;Y
20043561;5303;50016654;Y
19400;ANDE;50029858;Y
20034183;5303;50016369;Y
18961;ANDE;50029783;Y
20044288;5303;50016680;Y
20004799;5303;50015948;Y
20041190;5303;50016575;Y
6599;ANDE;50030019;Y
11120607;5303;50015489;Y
11130315;5300;50007706;Y
16521;ANDE;50029649;Y
11113701;5303;50015479;Y
10024;ANDE;50015479;D
18928;ANDE;50029781;Y
20007539;5303;50015988;Y
20041374;5303;50016576;Y
20000618;5303;50015853;Y
20033975;5303;50016366;Y
19229;ANDE;50029823;Y
18612;ANDE;50029745;Y
20035770;5303;50016416;Y
6600;ANDE;50030020;Y
7725;ANDE;50030050;Y
19506;ANDE;50029883;Y
20035151;5303;50016394;Y
18408;ANDE;50016276;D
20028824;5303;50016276;Y
16792;ANDE;50029657;Y
20008965;5303;50016012;Y
11890834;5303;50015802;Y
6573;ANDE;50015802;D
18647;ANDE;50029753;Y
20042342;5303;50016608;Y
11070301;5303;50015422;Y
20002069;5303;50015907;Y
11081604;5303;50015444;Y
11082209;5303;50015448;Y
8841;ANDE;50015448;D
20044374;5303;50016685;Y
17998;ANDE;50029706;Y
15241169;5303;50015805;Y
20044359;5303;50016684;Y
11041707;5303;50015400;Y
20043358;5303;50016641;Y
19417;ANDE;50029861;Y
11100602;5303;50015462;Y
15093;ANDE;50015462;D
11242608;5303;50015643;Y
11113906;5303;50015482;Y
11201001;5303;50015609;Y
18386;ANDE;50015609;D
20021494;5303;50016178;Y
20034205;5303;50008031;Y
19108;ANDE;50029800;Y
16897;ANDE;50029663;Y
6601;ANDE;50030021;Y
18614;ANDE;50029746;Y
17095;ANDE;50029674;Y
6602;ANDE;50016049;D
20011898;5303;50016049;Y
11011193;5303;50015218;Y
20019895;5303;50016153;Y
19032;ANDE;50029794;Y
11020304;5303;50015345;Y
20000652;5303;50015857;Y
11025522;5303;50015384;Y
11025340;5303;50015383;Y
20019589;5303;50016152;Y
20022068;5303;50016191;Y
10532;ANDE;50029551;Y
20035884;5303;50016423;Y
19558;ANDE;50029887;Y
20015566;5303;50016095;Y
20008578;5303;50016007;Y
20000590;5303;50015849;Y
6604;ANDE;50015849;D
20040729;5303;50016558;Y
11807821;5303;50015735;Y
11111011;5303;50015468;Y
16953;ANDE;50029665;Y
11011461;5303;50015244;Y
11111654;5303;50015474;Y
11810980;5303;50015752;Y
11111118;5303;50015473;Y
11111101;5303;50015469;Y
11111108;5303;50015471;Y
11811073;5303;50015753;Y
11111111;5303;50015472;Y
11110258;5303;50015464;Y
11111103;5303;50015470;Y
11889560;5303;50015783;Y
11110295;5303;50015465;Y
11011853;5303;50015318;Y
20003015;5303;50015924;Y
11889882;5303;50015788;Y
11011771;5303;50015292;Y
11011844;5303;50015314;Y
20004853;5303;50015952;Y
20025763;5303;50016237;Y
11011840;5303;50015312;Y
20033212;5303;50016364;D
20033858;5303;50016364;Y
9685;ANDE;50030080;Y
20001568;5303;50015890;Y
20043867;5303;50016662;Y
20024984;5303;50016225;Y
11111008;5303;50015467;Y
11112874;5303;50015477;Y
14499;ANDE;50015477;D
12734;ANDE;50029582;Y
11807593;5303;50015732;Y
11889454;5303;50015780;Y
20003753;5303;50015933;Y
20021271;5303;50016175;Y
20021558;5303;50016185;Y
19594;ANDE;50029893;Y
19478;ANDE;50029877;Y
19689;ANDE;50029918;Y
20038262;5303;50016494;Y
20005226;5303;50015959;Y
20008244;5303;50016003;Y
20035660;5303;50016411;Y
11010283;5303;50015190;Y
11010940;5303;50015190;D
11070342;5303;50015190;D
11011618;5303;50015263;Y
10517;ANDE;50015190;D
11111707;5303;50015190;D
20022134;5303;50016193;Y
11890441;5303;50015796;Y
20045690;5303;50016706;Y
20040731;5303;50016559;Y
20035705;5303;50016414;Y
11807737;5303;50015734;Y
11711126;5303;50015685;Y
11112103;5303;50013311;Y
19428;ANDE;50016794;D
20029587;5303;50016286;Y
20041981;5303;50016595;Y
20031046;5303;50016304;Y
11112525;5303;50016084;D
18565;ANDE;50016084;D
20037484;5303;50016466;Y
18983;ANDE;50029789;Y
11011875;5303;50015327;Y
20019530;5303;50016151;Y
18011076;5300;50008040;Y
20035129;5303;50016393;Y
20031515;5303;50016308;Y
18560;ANDE;50029737;Y
20006743;5303;50015976;Y
20034285;5303;50016374;Y
8285;ANDE;50030063;Y
17794;ANDE;50029696;Y
11111802;5303;50015475;Y
16788;ANDE;50015475;D
20026744;5303;50016249;Y
19276;ANDE;50029834;Y
11020339;5303;50015346;Y
19289;ANDE;50029836;Y
17646;ANDE;50029689;Y
11000011;5303;50015181;Y
15137;ANDE;50029618;Y
11110557;5303;50015466;Y
19516;ANDE;50029885;Y
20039290;5303;50016525;Y
8974;ANDE;50016700;D
20045324;5303;50016700;Y
20041939;5303;50016593;Y
20027231;5303;50016256;Y
11113404;5303;50015478;Y
11011873;5303;50015326;Y
20005455;5303;50015964;Y
20036000;5303;50016425;Y
20033631;5303;50016358;Y
20035476;5303;50016403;Y
16317;ANDE;50029646;Y
20004867;5303;50015953;Y
9208;ANDE;50030075;Y
11113810;5303;50015481;Y
19588;ANDE;50029891;Y
15799;ANDE;50029632;Y
7971;ANDE;50030053;Y
20001195;5303;50015881;Y
20046952;5303;50016723;Y
20037486;5303;50016468;Y
20020389;5303;50016162;Y
19472;ANDE;50029874;Y
16179;ANDE;50029641;Y
11812380;5303;50015765;Y
13125;ANDE;50029584;Y
20043044;5303;50016628;Y
20017341;5303;50016118;Y
10200;ANDE;50029539;Y
18020;ANDE;50029708;Y
20000648;5303;50015856;Y
20034763;5303;50016383;Y
20042809;5303;50016617;Y
19413;ANDE;50016617;D
9996;ANDE;50030084;Y
19092;ANDE;50015490;D
20000528;5303;50015844;Y
20023069;5303;50016202;Y
20000412;5303;50015841;Y
20044185;5303;50016675;Y
18608;ANDE;50029742;Y
11120504;5303;50015487;Y
18799;ANDE;50015487;D
11011776;5303;50015293;Y
20039281;5303;50016524;Y
11120603;5303;50015488;Y
8973;ANDE;50015488;D
11120174;5303;50015485;Y
20042957;5303;50016624;Y
20003804;5303;50015936;Y
20033878;5303;50013323;Y
6609;ANDE;50013323;D
15127;ANDE;;N
7620;ANDE;50015936;D
11011441;5303;50015242;Y
11201355;5303;50015619;Y
20037389;5303;50016465;Y
20039408;5303;50016530;Y
20026432;5303;50016244;Y
20011028;5303;50016031;Y
17595;ANDE;50029686;Y
11121302;5303;50015493;Y
11011403;5303;50015235;Y
11121301;5303;50015492;Y
11011831;5303;50015309;Y
20008121;5303;50016001;Y
20022499;5303;50016197;Y
20036394;5303;50016434;Y
11180172;5303;50015528;Y
19474;ANDE;50029875;Y
11712033;5303;50015686;Y
19593;ANDE;50015686;D
11193154;5303;50015571;Y
20041929;5303;50016590;Y
20011508;5303;50016040;Y
17638;ANDE;50029688;Y
20004455;5303;50015947;Y
11011759;5303;50015291;Y
20032040;5300;50009031;Y
20044319;5303;50016681;Y
11061605;5303;50015418;Y
20041614;5303;50016582;Y
20007723;5303;50015994;Y
11011642;5303;50015267;Y
19030;ANDE;50015267;D
11011716;5303;50015281;Y
10367;ANDE;50029548;Y
20039078;5303;50016514;Y
20041735;5303;50016585;Y
20027193;5303;50016254;Y
20038958;5303;50008812;Y
18730;ANDE;50029761;Y
11011439;5303;50015240;Y
20028754;5303;50016273;Y
20008137;5303;50016002;Y
20036414;5303;50016435;Y
20017209;5303;50016114;Y
19009;ANDE;50029790;Y
20030034;5303;50016289;Y
16688;ANDE;50015503;D
11130504;5303;50015503;Y
20007702;5303;50015991;Y
20041931;5303;50016592;Y
20010022;5303;50016022;Y
20000669;5303;50015859;Y
14165;ANDE;50015859;D
20001480;5303;50015886;Y
20043913;5303;50016663;Y
11040313;5303;50015393;Y
20007457;5303;50015987;Y
20043355;5303;;N
19668;ANDE;50029909;Y
11130709;5303;50015504;Y
13244;ANDE;50029585;Y
20000598;5303;50015850;Y
20046519;5303;50016719;Y
18643;ANDE;50029752;Y
20012917;5303;50016063;Y
20002075;5303;50015908;Y
20025827;5303;50016240;Y
15285;ANDE;50016240;D
12523;ANDE;50029574;Y
11702017;5303;50015660;Y
11010777;5303;50015204;Y
11010935;5303;50015210;Y
11010951;5303;50013301;Y
11011222;5303;50013301;D
11011416;5303;50015236;Y
11025490;5303;50013321;D
20020547;5303;50016164;Y
20007280;5303;50015982;Y
20011359;5303;50016037;Y
20005612;5303;50013321;Y
20012658;5303;50016056;Y
20014558;5303;50016081;Y
11011827;5302;50015306;D
11011827;5303;50015306;Y
20031930;5303;50016315;Y
11011787;5303;50015298;Y
11192809;5303;50015564;Y
20006898;5303;50015977;Y
17435;ANDE;50029681;Y
17041;ANDE;50029671;Y
11139941;5303;50015512;Y
18046;ANDE;50015497;D
11889567;5303;50015784;Y
20032115;5303;50016323;Y
8092;ANDE;50030057;Y
11810624;5303;50015750;Y
11011597;5303;50015260;Y
11130112;5303;50015496;Y
11130213;5303;50015497;Y
20030642;5303;50016298;Y
11072903;5303;50015434;Y
11131219;5303;50015506;Y
10081;ANDE;50029538;Y
20007165;5303;50015981;Y
20037620;5303;50016475;Y
20024263;5303;50016219;Y
20036546;5303;50016439;Y
20039204;5303;50016518;Y
20038880;5303;50016511;Y
18524;ANDE;50029732;Y
19620;ANDE;50029901;Y
6613;ANDE;50030023;Y
17738;ANDE;50029694;Y
20023044;5303;50016201;Y
20040180;5303;50016550;Y
11713080;5303;50015687;Y
18507;ANDE;50029731;Y
19703;ANDE;50029921;Y
11120322;5303;50015486;Y
11132203;5303;50015509;Y
11011746;5303;50015288;Y
11011887;5303;50015329;Y
20026092;5303;50016243;Y
11810960;5303;50015751;Y
20045778;5303;50016708;Y
16940;ANDE;50016708;D
15116;ANDE;50029616;Y
11011668;5303;50015270;Y
11311;ANDE;50015270;D
11011803;5303;50015300;Y
20045801;5303;50016710;Y
11011242;5303;50015223;Y
18466;ANDE;50029728;Y
18168;ANDE;50029713;Y
20006335;5303;50015972;Y
19485;ANDE;50029880;Y
11713176;5303;50015688;Y
11011092;5303;;N
11881352;5303;50009871;D
11776;ANDE;50015501;D
11130467;5303;50015501;Y
11011090;5303;50009871;Y
17264;ANDE;50009871;D
17739;ANDE;50009871;D
20047556;5303;50016733;Y
11011707;5303;50015279;Y
11132606;5303;50015510;Y
20021422;5303;50016176;Y
20036285;5303;50016433;Y
18537;ANDE;50029735;Y
20004836;5303;50015951;Y
18655;ANDE;50015951;D
11040171;5303;50015390;Y
20003588;5303;50015932;Y
20015738;5303;50016098;Y
20027313;5303;50016257;Y
20047717;5303;50016736;Y
19709;ANDE;50029923;Y
20021210;5303;50016173;Y
20037280;5303;50016462;Y
20014211;5303;50016079;Y
17351;ANDE;50029679;Y
11011697;5303;50015278;Y
11011723;5303;50015284;Y
19475;ANDE;50029876;Y
20000683;5303;50015860;Y
11011475;5303;50015246;Y
20002165;5303;50015912;Y
20008840;5303;50015912;D
11806579;5303;50015911;D
20002158;5303;50015911;Y
20032249;5303;50016325;Y
9973;ANDE;50030081;Y
11011611;5303;50015262;Y
20000453;5303;50013320;Y
11140108;5303;50015513;Y
20019220;5303;50016146;Y
20047589;5303;50016734;Y
11072603;5303;50015271;D
20000162;5303;50015271;D
20036816;5303;50015271;D
20000161;5303;50015271;D
11011679;5303;50015271;Y
20007580;5303;50015990;Y
20034204;5303;50016371;Y
20036948;5303;50016450;Y
11140323;5303;50015515;Y
20001089;5303;50015879;Y
11140602;5303;50015516;Y
11811624;5303;50013316;Y
20036075;5303;50016427;Y
11011733;5303;;N
20043352;5303;50016639;Y
19241;ANDE;50029826;Y
20015355;5303;50016091;Y
8242;ANDE;50030062;Y
7881;ANDE;50030052;Y
18831;ANDE;50029768;Y
20036144;5303;50016428;Y
20038679;5303;50016504;Y
11011801;5303;50015299;Y
20039905;5303;50016541;Y
11628;ANDE;50029562;Y
19119;ANDE;50029804;Y
17504;ANDE;50029684;Y
11011148;5303;50015216;Y
11150194;5303;50015518;Y
20004951;5303;50015956;Y
11011682;5303;50015272;Y
20034236;5303;50016373;Y
20009159;5300;50016016;D
20009778;5303;50016016;Y
20036566;5303;50016440;Y
11150324;5303;50015521;Y
11811935;5303;50015758;Y
20036258;5303;50016431;Y
20001778;5303;50015898;Y
20039898;5303;50016540;Y
20035509;5303;50016404;Y
11109844;5303;50015463;Y
11807468;5303;50015731;Y
11112406;5303;50015476;Y
11170102;5303;50015525;Y
8471;ANDE;50015525;D
11716019;5303;50015689;Y
11182406;5303;50015546;Y
20031889;5303;50016314;Y
11230208;5303;50015630;Y
20032891;5303;50016338;Y
11011860;5303;50015320;Y
8212;ANDE;50030061;Y
19534;ANDE;50011246;D
20001280;5303;50015883;Y
11161321;5303;50011246;Y
11080451;5303;50015442;Y
20031516;5303;50016309;Y
20022410;5303;50016196;Y
20048234;5303;50016747;Y
11199927;5303;50015595;Y
11220201;5303;50015625;Y
20041930;5303;50016591;Y
20015115;5303;50016087;Y
20021511;5303;50016179;Y
20041754;5303;50010031;Y
11072422;5303;50015432;Y
20041019;5303;50016572;Y
11809514;5303;50015741;Y
20001619;5303;;N
19710;ANDE;50029924;Y
20032256;5303;50016326;Y
19264;ANDE;50029833;Y
8506;ANDE;50030067;Y
20046148;5316;50026618;Y
20036838;5303;50016447;Y
11169847;5303;50015524;Y
11810602;5303;50015749;Y
20042875;5303;50016619;Y
20001993;5303;50015905;Y
11160915;5303;50015523;Y
20044183;5303;50016673;Y
20010140;5303;50016024;Y
17686;ANDE;50015742;D
11809539;5303;50015742;Y
20034730;5303;50016381;Y
20038857;5303;50016533;D
20039716;5303;50016533;Y
11000010;5303;50015180;Y
20038886;5303;50016512;Y
19363;ANDE;50029852;Y
19615;ANDE;50029898;Y
20034225;5303;;N
10241;ANDE;50029540;Y
20035581;5303;50016408;Y
20035577;5303;50012698;Y
20035580;5303;50016407;Y
17542;ANDE;50016407;D
20025794;5303;50016239;Y
20002132;5303;50015910;Y
11010258;5303;50015189;Y
14799;ANDE;50029611;Y
10497;ANDE;50029550;Y
11160254;5303;50015522;Y
10354;ANDE;50029547;Y
19095;ANDE;50029799;Y
17985;ANDE;50029704;Y
11702225;5303;50015665;Y
16048;ANDE;50015665;D
16008;ANDE;50016843;D
11010255;5303;50015188;Y
20002625;5303;50015919;Y
11011924;5303;50015332;Y
19210;ANDE;50029816;Y
20037188;5303;50016461;Y
11170119;5303;50015526;Y
18556;ANDE;50029736;Y
19452;ANDE;50029866;Y
19215;ANDE;50029817;Y
20034624;5303;50016379;Y
20044906;5303;50016695;Y
18849;ANAT;50005474;Y
19361;ANDE;50029851;Y
11218;ANDE;;N
11180360;5303;50015534;Y
20037325;5303;50016463;Y
20005629;5303;50015967;Y
20044602;5303;50016689;Y
20044601;5303;50016688;Y
20042052;5303;50016597;Y
20037139;5303;50016460;Y
17952;ANDE;50029702;Y
17375;ANDE;50029680;Y
19231;ANDE;50029824;Y
19353;ANDE;50029847;Y
20035671;5303;50016412;Y
20018351;5303;50016132;Y
19117;ANDE;50029803;Y
20030863;5303;50016301;Y
19643;ANDE;50029903;Y
11010451;5303;50015196;Y
20048800;5303;;N
20032481;5303;50016330;Y
11041513;5303;50015396;Y
11041697;5303;50015397;Y
20038781;5303;50016508;Y
20047240;5303;50016729;Y
19122;ANDE;50029805;Y
20042500;5303;50016610;Y
11181007;5303;50015538;Y
11011430;5303;50015238;Y
20007722;5303;50015993;Y
20039276;5303;50016522;Y
20039993;5303;50016545;Y
20044480;5303;50016686;Y
20043527;5303;50016651;Y
20003006;5303;50015923;Y
15909;ANDE;50029636;Y
20024649;5303;50016223;Y
20030032;5303;50016288;Y
20039145;5303;50016517;Y
15113014;5303;50015803;Y
20048248;5303;50016748;Y
20009108;5303;50016015;Y
20035861;5303;50016420;Y
20021710;5303;50016188;Y
20035883;5303;50016422;Y
11181908;5303;50015543;Y
11181811;5303;50015541;Y
6650;ANDE;50015541;D
11718224;5303;50015701;Y
11181820;5303;50015542;Y
20044181;5303;50016672;Y
11010969;5303;50015211;Y
20035081;5303;50016391;Y
20001687;5303;50015893;Y
20000993;5303;50015872;Y
18207;ANDE;50029715;Y
20017862;5303;50016125;Y
20035639;5303;50016410;Y
20009888;5303;50016020;Y
20036527;5303;50016437;Y
20006945;5303;50015979;Y
20025164;5303;50016228;Y
20023871;5303;50016212;Y
20027765;5303;50016261;Y
20040529;5303;50016555;Y
20044543;5303;50016687;Y
20023516;5303;50008889;Y
18012033;5300;50008087;Y
20034842;5303;50016384;Y
20035934;5303;50016424;Y
20014125;5303;50016078;Y
18870;ANDE;50029774;Y
11182403;5303;50015545;Y
11011334;5303;50015230;Y
11010558;5303;50015198;Y
11182409;5303;50015547;Y
20022324;5303;;N
20039232;5303;50016520;Y
11180106;5303;50015527;Y
16635178;5303;50015809;Y
11011730;5303;50015285;Y
20037862;5303;50016482;Y
20017886;5303;50016126;Y
20042521;5300;50015168;Y
20038522;5303;50016499;Y
11072019;5303;50015430;Y
20042292;5303;50016607;Y
11708320;5303;50013304;D
11191046;5303;50013304;D
11011651;5303;50013304;Y
11336;ANDE;50029556;Y
20030608;5303;50016296;Y
20021125;5303;50016170;Y
20007405;5303;50015985;Y
6617;ANDE;50030024;Y
6618;ANDE;50030025;Y
11022705;5303;50015367;Y
11718111;5303;50015695;Y
11182719;5303;50015549;Y
18926;ANDE;50029780;Y
11182511;5303;50015548;Y
6619;ANDE;50030026;Y
20035103;5303;50016392;Y
11269906;5302;;N
11269904;5302;50016975;Y
11269905;5302;50015160;D
11269905;5300;50015160;Y
20039783;5303;50016536;Y
20039102;5303;50016516;Y
16665;ANDE;50029654;Y
12815;ANDE;50029583;Y
20000848;5303;50009972;Y
17270;ANDE;50009972;D
20016832;5303;50016111;Y
19606;ANDE;50029897;Y
18525;ANDE;50029733;Y
11011313;5303;50013316;D
18491;ANDE;50016194;D
20022158;5303;50016194;Y
12168;ANDE;50029571;Y
15593;ANDE;50029627;Y
11190102;5303;50015550;Y
20033267;5303;50016341;Y
20016779;5303;50016108;Y
15310003;5303;50015807;Y
20005742;5303;50015968;Y
16718;ANDE;50015968;D
20000616;5303;50015851;Y
8880;ANDE;50015851;D
20024581;5303;50016221;Y
20040301;5303;50016551;Y
20042934;5303;50016622;Y
17473;ANDE;50029682;Y
11719004;5303;50015703;Y
11192810;5303;50015565;Y
11719288;5303;50015709;Y
16201;ANDE;50016112;D
20016859;5303;50016112;Y
20034191;5303;50016370;Y
20041014;5303;;N
11010836;5303;50015206;Y
11193009;5303;50015568;Y
11193008;5303;50015567;Y
20005298;5303;50015961;Y
20006191;5303;50015971;Y
11193148;5303;50015570;Y
20020388;5303;50016161;Y
20001869;5303;50015902;Y
18469;ANDE;50015902;D
18196;ANDE;50029714;Y
18723;ANDE;50029760;Y
12623;ANDE;50029577;Y
20007724;5303;50015995;Y
19489;ANDE;50029882;Y
11193508;5303;50015573;Y
11193507;5303;50015572;Y
20003003;5303;50015922;Y
11011839;5303;50015311;Y
20003875;5303;50015939;Y
20021709;5303;50016187;Y
20018242;5303;50016130;Y
12325;ANDE;50015711;D
11719349;5303;50015711;Y
20039956;5303;50016544;Y
11100103;5303;50015461;Y
11194011;5303;50015580;Y
11080143;5303;50015437;Y
19333;ANDE;50029845;Y
8211;ANDE;50015889;D
20001553;5303;50015889;Y
15532;ANDE;50029625;Y
20042824;5303;50016618;Y
20045800;5303;50016709;Y
11011785;5303;50015296;Y
20024439;5303;50016220;Y
20029732;5303;50016287;Y
20046974;5303;50016724;Y
20013436;5303;50008759;Y
11194403;5303;50009876;Y
6622;ANDE;50013314;D
11890698;5303;50015800;Y
20036815;5303;50016446;Y
20043273;5303;50016635;Y
20038095;5303;50016489;Y
20021555;5300;50008852;Y
14532;ANDE;50029605;Y
15289;ANDE;50029619;Y
20007730;5303;50015996;Y
20016808;5303;50016110;Y
17345;ANDE;50016110;D
20047865;5303;50016739;Y
16530;ANDE;50029650;Y
18222;ANDE;50029717;Y
11889752;5303;50015785;Y
20048436;5303;50016750;Y
14203;ANDE;50029595;Y
19458;ANDE;50029869;Y
19053;ANDE;50016636;D
20043305;5303;50016636;Y
20031965;5303;50016316;Y
11190808;5303;50015554;Y
18924;ANDE;50029779;Y
12591;ANDE;50029575;Y
13893;ANDE;50029593;Y
11719128;5303;50015707;Y
11190910;5303;50015556;Y
18765;ANDE;50029765;Y
11199442;5303;50015593;Y
11190677;5303;50015553;Y
11190904;5303;50015555;Y
20031549;5303;50016310;Y
11190955;5303;50015560;Y
11190947;5303;50015558;Y
13003595;5313;50001871;Y
13003662;5313;50001889;Y
11190671;5303;50015552;Y
13004191;5313;50001999;Y
20041881;5303;50016589;Y
20042608;5303;50016614;Y
20041008;5303;50016571;Y
20011780;5303;50016046;Y
13003709;5313;50001900;Y
20036177;5303;50016696;D
20036528;5303;50016438;Y
20032504;5303;50016331;Y
20044983;5303;50016696;Y
11011007;5303;50015212;Y
14467;ANDE;50029601;Y
20043758;5303;50016658;Y
20042016;5303;50016596;Y
20019243;5303;50016147;Y
20012659;5303;50016057;Y
20037939;5303;50016485;Y
20036490;5303;50016436;Y
20025003;5308;50028653;Y
20004884;5303;50015954;Y
11881131;5303;50015769;Y
20001907;5303;50015904;Y
20004291;5303;50015946;Y
20009862;5303;50016019;Y
20027915;5300;50008952;Y
20038602;5303;50016501;Y
11191106;5303;50015561;Y
7623;ANDE;50030047;Y
19673;ANDE;50029913;Y
20043385;5303;50016642;Y
20004909;5303;50015955;Y
18872;ANAT;;Y
20002172;5303;50015914;Y
11190922;5303;50015557;Y
20011407;5303;50016038;Y
10016;ANDE;50029537;Y
11719272;5303;50015708;Y
11193614;5303;50015577;Y
19462;ANDE;50029870;Y
20043353;5303;50016640;Y
11197506;5303;50015582;Y
20041378;5303;50016577;Y
20003024;5303;50015925;Y
15514;ANDE;50015925;D
20003755;5303;50015934;Y
14474;ANDE;50029602;Y
20025760;5303;50016236;Y
19564;ANDE;50016169;D
20021091;5303;50016169;Y
20044320;5303;50016682;Y
20018730;5303;50016136;Y
20043495;5303;50016647;Y
20002048;5303;50015906;Y
20017810;5303;50016123;Y
