XRefType|source_XRefID|target_XRefID
SHIP-TO|C12234_VA-185692|30002162|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12241_VA-185234|30002169|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12250_VA-183533|30002176|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L363559-001|919211|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L363948-001|919218|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L364752-001|919225|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L365041-001|919232|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L366839-001|919239|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L368003-001|919246|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L368695-001|919253|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L369070-001|919260|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L369885-001|919267|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L370744-001|919274|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L371063-001|919281|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12113_VA-186090|30001878|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12118_VA-181785|30001885|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-181880|30001892|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-182256|30001899|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-182528|30001906|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-182949|30001913|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-183295|30001920|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-183724|30001927|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-184141|30001934|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-184565|30001941|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C12122_VA-184960|30001948|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M343368-001|919519|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M343975-002|919526|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M344847-001|919533|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M345609-001|919540|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M346891-001|919547|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M348141-001|919554|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M348472-001|919561|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M350187-001|919568|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M351048-001|919575|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M351918-001|919582|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M353589-001|919589|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12041166_5320S01315|30034478|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12042037_5320S01287|30034485|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12042211_5320S01274|30034492|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12042629_5320S01274|30034499|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12043254_5320S01320|30034506|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12043853_5320S01291|30034513|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12044151_5320S01335|30034520|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12093537_5320S01274|30034527|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J20027107_5320S01313|30034534|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J20029307_5320S01283|30034541|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J20031195_5320S01328|30034548|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K20047982_5315S02904|30035248|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14001520_5314S07902|30035255|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14001730_5314S07502|30035262|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14001900_5314S07900|30035269|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14001900_5314S08059|30035276|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002420_5314S07848|30035283|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002660_5314S07917|30035290|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002690_5314S07857|30035297|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002920_5314S07943|30035304|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002920_5314S08000|30035311|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14002920_5314S08040|30035318|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14020920_5314S07897|30035787|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14022120_5314S07909|30035794|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14022400_5314S07833|30035801|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14022400_5314S07974|30035808|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14022400_5314S08055|30035815|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14022680_5314S07995|30035822|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14023140_5314S07907|30035829|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14023490_5314S07855|30035836|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14023490_5314S07958|30035843|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14023490_5314S07994|30035850|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14023490_5314S08058|30035857|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008021_5315S02832|30034941|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008236_5315S00938|30034948|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008375_5315S02830|30034955|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008425_5315S02818|30034962|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008425_5315S02884|30034969|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008425_5315S02912|30034976|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K15008548_5315S02821|30034983|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K20003294_5315S02863|30034990|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K20003393_5315S02878|30034997|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K20003757_5315S02813|30035004|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|K20005059_5315S02882|30035011|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000028_C2123403|80000155|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000037_C2020936|80000162|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000037_C2096888|80000169|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000038_C2037673|80000177|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000038_C2118282|80000184|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000045_C2039127|80000191|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000050_C2096932|80000199|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000055_C2020718|80000207|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000064_C2015776|80000216|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000081_C2027216|80000225|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000098_C2057373|80000233|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14033220_5314S08024|30035946|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14033940_5314S07949|30035953|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14035010_5314S07989|30035960|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14036220_5314S07881|30035967|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14037050_5314S08054|30035974|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14037210_5314S08035|30035981|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14038110_5314S08010|30035988|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14039620_5314S07852|30035995|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14040640_5314S07965|30036002|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14042100_5314S08046|30036009|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14044250_5314S07990|30036016|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004171_C2136807|80000867|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004280_C2138451|80000877|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004323_C2066652|80000885|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20003224_C2136121|80000897|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20004837_C2146194|80000905|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20010465_C2042341|80000914|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20016155_C2122136|80000925|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20025129_C2093189|80000934|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20029365_C2149998|80000945|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20030324_C2145186|80000953|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20030873_C2162611|80000960|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14051500_5314S07865|30036098|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14051500_5314S08053|30036105|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14052780_5314S08031|30036112|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14800002_5314S07894|30036119|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14800005_5314S08050|30036126|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20001410_5314S08020|30036133|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20001613_5314S07916|30036140|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20003579_5314S07933|30036147|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20003817_5314S07955|30036154|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20006295_5314S07838|30036161|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20009698_5314S06447|30036168|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14051500_5314S07895|30036100|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14051500_5314S08054|30036107|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14052780_5314S08031|30036114|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L14800005_5314S07831|30036121|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20001222_5314S07957|30036128|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20001559_5314S07839|30036135|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20001742_5314S07989|30036142|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20003727_5314S07936|30036149|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20003817_5314S07959|30036156|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20006575_5314S07891|30036163|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|L20010950_5314S08013|30036170|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N327341-001|920179|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N327565-001|920186|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N328182-001|920193|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N328259-001|920199|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N328486-001|920206|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N328709-001|920213|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N328861-001|920220|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N329042-001|920227|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N329103-001|920234|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N329295-001|920241|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N329602-001|920247|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N334576-001|920404|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N334697-001|920411|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N334968-001|920417|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N335459-001|920424|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N335622-001|920431|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N335900-001|920438|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N336184-001|920445|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N336441-001|920452|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
