GLACCOUNT;FUNCTIONALAREA;TRANSACTIONTYPE;TRADINGPARTNER;CONTIGENCY1;CONTIGENCY2;CONTIGENCY3;CONTIGENCY4;CONTIGENCY5;CONTIGENCY6;CONTIGENCY7;REKNR;REKOMS;DI1NR;DI2NR;REFNR;ORGNR_COR;TRANR;CATNR;JNLOMS;XLSBLD
71120400;;;NL35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5314U01;S_MA;U;;IS_IC
71120400;;;NL40;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1040U01;S_MA;U;;IS_IC
71120400;;;NL41;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1050U01;S_MA;U;;IS_IC
71120400;;;NL42;;;;;;;;ISD911500;ZBA cash pool interest income;;;;4422U01;S_MA;U;;IS_IC
71120400;;;NL43;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S006U01;S_MA;U;;IS_IC
71120400;;;NL44;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S001U02;S_MA;U;;IS_IC
71120400;;;NO35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5325U01;S_MA;U;;IS_IC
71120400;;;NZ35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;2166U01;S_MA;U;;IS_IC
71120400;;;PH35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5334U01;S_MA;U;;IS_IC
71120400;;;PL35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5321U01;S_MA;U;;IS_IC
71120400;;;PL40;;;;;;;;ISD911500;ZBA cash pool interest income;;;;6885U01;S_MA;U;;IS_IC
71120400;;;PL41;;;;;;;;ISD911500;ZBA cash pool interest income;;;;6710U01;S_MA;U;;IS_IC
71120400;;;SE35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5308U01;S_MA;U;;IS_IC
71120400;;;SG35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5333U01;S_MA;U;;IS_IC
71120400;;;IE42;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9981U01;S_MA;U;;IS_IC
71120400;;;DE42;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5030U01;S_MA;U;;IS_IC
71120400;;;DE43;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S005U01;S_MA;U;;IS_IC
71120400;;;FI41;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S108U01;S_MA;U;;IS_IC
71120400;;;US35;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5997U01;S_MA;U;;IS_IC
71120400;;;BE36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5309U01;S_MA;U;;IS_IC
71120400;;;BE37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S150U01;S_MA;U;;IS_IC
71120400;;;FR36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5307U01;S_MA;U;;IS_IC
71120400;;;NL36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5375U01;S_MA;U;;IS_IC
71120400;;;DE36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5336U01;S_MA;U;;IS_IC
71120400;;;DE93;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5337U01;S_MA;U;;IS_IC
71120400;;;AU36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;2175U01;S_MA;U;;IS_IC
71120400;;;GB36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;2173U01;S_MA;U;;IS_IC
71120400;;;AU37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;2174U01;S_MA;U;;IS_IC
71120400;;;GB37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;5310U01;S_MA;U;;IS_IC
71120400;;;IE36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9727U01;S_MA;U;;IS_IC
71120400;;;IE37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9727U09;S_MA;U;;IS_IC
71120400;;;IE38;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9727U10;S_MA;U;;IS_IC
71120400;;;NL37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1050U29;S_MA;U;;IS_IC
71120400;;;NL38;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1050U37;S_MA;U;;IS_IC
71120400;;;IE39;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9981U01;S_MA;U;;IS_IC
71120400;;;ES42;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S115U01;S_MA;U;;IS_IC
71120400;;;IE43;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9740U01;S_MA;U;;IS_IC
71120400;;;NL45;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1050U24;S_MA;U;;IS_IC
71120400;;;NL46;;;;;;;;ISD911500;ZBA cash pool interest income;;;;1050U36;S_MA;U;;IS_IC
71120400;;;BE38;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S150U01;S_MA;U;;IS_IC
71120400;;;IE44;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9949U16;S_MA;U;;IS_IC
71120400;;;SE36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S153U01;S_MA;U;;IS_IC
71120400;;;SE37;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S153U01;S_MA;U;;IS_IC
71120400;;;SE38;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S153U01;S_MA;U;;IS_IC
71120400;;;BE41;;;;;;;;ISD911500;ZBA cash pool interest income;;;;S007U01;S_MA;U;;IS_IC
71120400;;;US36;;;;;;;;ISD911500;ZBA cash pool interest income;;;;9712U01;S_MA;U;;IS_IC
71120401;;;;;;;;;;;IS912500;ZBA cash pool interest costs;DT999;;;;S_MA;U;;IS
71120401;DT999;;;;;;;;;;IS912500;ZBA cash pool interest costs;DT999;;;;S_MA;U;;IS
71120401;;;AE35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2165U01;S_MA;U;;IS_IC
71120401;;;AT35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2162U01;S_MA;U;;IS_IC
71120401;;;AT40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1045U01;S_MA;U;;IS_IC
71120401;;;AU35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2161U01;S_MA;U;;IS_IC
71120401;;;BE35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S038U01;S_MA;U;;IS_IC
71120401;;;BE40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2340U01;S_MA;U;;IS_IC
71120401;;;CH35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S071U01;S_MA;U;;IS_IC
71120401;;;CH41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S105U01;S_MA;U;;IS_IC
71120401;;;CN35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5327U01;S_MA;U;;IS_IC
71120401;;;CZ35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5317U01;S_MA;U;;IS_IC
71120401;;;DE35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5300U01;S_MA;U;;IS_IC
71120401;;;DE40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1020U01;S_MA;U;;IS_IC
71120401;;;DE41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S005U01;S_MA;U;;IS_IC
71120401;;;DE91;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5324U01;S_MA;U;;IS_IC
71120401;;;DE92;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5323U01;S_MA;U;;IS_IC
71120401;;;DK40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2156U01;S_MA;U;;IS_IC
71120401;;;ES35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S060U01;S_MA;U;;IS_IC
71120401;;;ES40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S115U01;S_MA;U;;IS_IC
71120401;;;ES41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S115U01;S_MA;U;;IS_IC
71120401;;;FI40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S108U02;S_MA;U;;IS_IC
71120401;;;FR35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S059U01;S_MA;U;;IS_IC
71120401;;;GB35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2160U01;S_MA;U;;IS_IC
71120401;;;GB40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;6053U01;S_MA;U;;IS_IC
71120401;;;HK91;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5326U01;S_MA;U;;IS_IC
71120401;;;IE40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9727U04;S_MA;U;;IS_IC
71120401;;;IE41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;7140U01;S_MA;U;;IS_IC
71120401;;;IN35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5332U01;S_MA;U;;IS_IC
71120401;;;IT35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5315U01;S_MA;U;;IS_IC
71120401;;;MT40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9768U01;S_MA;U;;IS_IC
71120401;;;MY35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5331U01;S_MA;U;;IS_IC
71120401;;;NL35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5314U01;S_MA;U;;IS_IC
71120401;;;NL40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1040U01;S_MA;U;;IS_IC
71120401;;;NL41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1050U01;S_MA;U;;IS_IC
71120401;;;NL42;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;4422U01;S_MA;U;;IS_IC
71120401;;;NL43;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S006U01;S_MA;U;;IS_IC
71120401;;;NL44;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S001U02;S_MA;U;;IS_IC
71120401;;;NO35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5325U01;S_MA;U;;IS_IC
71120401;;;NZ35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2166U01;S_MA;U;;IS_IC
71120401;;;PH35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5334U01;S_MA;U;;IS_IC
71120401;;;PL35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5321U01;S_MA;U;;IS_IC
71120401;;;PL40;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;6885U01;S_MA;U;;IS_IC
71120401;;;PL41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;6710U01;S_MA;U;;IS_IC
71120401;;;SE35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5308U01;S_MA;U;;IS_IC
71120401;;;SG35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5333U01;S_MA;U;;IS_IC
71120401;;;IE42;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9981U01;S_MA;U;;IS_IC
71120401;;;DE42;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5030U01;S_MA;U;;IS_IC
71120401;;;DE43;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S005U01;S_MA;U;;IS_IC
71120401;;;FI41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S108U01;S_MA;U;;IS_IC
71120401;;;US35;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5997U01;S_MA;U;;IS_IC
71120401;;;BE36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5309U01;S_MA;U;;IS_IC
71120401;;;BE37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S150U01;S_MA;U;;IS_IC
71120401;;;FR36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5307U01;S_MA;U;;IS_IC
71120401;;;NL36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5375U01;S_MA;U;;IS_IC
71120401;;;DE36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5336U01;S_MA;U;;IS_IC
71120401;;;DE93;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5337U01;S_MA;U;;IS_IC
71120401;;;AU36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2175U01;S_MA;U;;IS_IC
71120401;;;GB36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2173U01;S_MA;U;;IS_IC
71120401;;;AU37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;2174U01;S_MA;U;;IS_IC
71120401;;;GB37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;5310U01;S_MA;U;;IS_IC
71120401;;;IE36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9727U01;S_MA;U;;IS_IC
71120401;;;IE37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9727U09;S_MA;U;;IS_IC
71120401;;;IE38;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9727U10;S_MA;U;;IS_IC
71120401;;;NL37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1050U29;S_MA;U;;IS_IC
71120401;;;NL38;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1050U37;S_MA;U;;IS_IC
71120401;;;IE39;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9981U01;S_MA;U;;IS_IC
71120401;;;ES42;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S115U01;S_MA;U;;IS_IC
71120401;;;IE43;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9740U01;S_MA;U;;IS_IC
71120401;;;NL45;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1050U24;S_MA;U;;IS_IC
71120401;;;NL46;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;1050U36;S_MA;U;;IS_IC
71120401;;;BE38;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S150U01;S_MA;U;;IS_IC
71120401;;;IE44;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9949U16;S_MA;U;;IS_IC
71120401;;;SE36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S153U01;S_MA;U;;IS_IC
71120401;;;SE37;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S153U01;S_MA;U;;IS_IC
71120401;;;SE38;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S153U01;S_MA;U;;IS_IC
71120401;;;BE41;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;S007U01;S_MA;U;;IS_IC
71120401;;;US36;;;;;;;;ISD912500;ZBA cash pool interest costs;;;;9712U01;S_MA;U;;IS_IC
71121600;;;;;;;;;;;IS912120;Interest cost – bank overdraft;DT999;;;;S_MA;U;;IS
71121600;DT999;;;;;;;;;;IS912120;Interest cost – bank overdraft;DT999;;;;S_MA;U;;IS
71121700;;;;;;;;;;;IS919900;Other interest costs;DT999;;;;S_MA;U;;IS
71121700;DT999;;;;;;;;;;IS919900;Other interest costs;DT999;;;;S_MA;U;;IS
71130100;;;;;;;;;;;IS913100;Expected return on scheme assets;DT999;;;;S_MA;U;;IS
71130100;DT999;;;;;;;;;;IS913100;Expected return on scheme assets;DT999;;;;S_MA;U;;IS
71130200;;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130200;DT999;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130201;;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130201;DT999;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130202;;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130202;DT999;;;;;;;;;;IS913200;Interest cost on scheme liabilities;DT999;;;;S_MA;U;;IS
71130401;DT999;;;;;;;;;;IS811870;Settlement of contingent acquisition consideration;DT999;;;;S_MA;U;;IS
71130401;;;;;;;;;;;IS811870;Settlement of contingent acquisition consideration;DT999;;;;S_MA;U;;IS
75000101;;;;;;;;;;;IS881300;Intercompany procurement services fees;DT999;;;;S_MA;U;;IS
75000101;DT999;;;;;;;;;;IS881300;Intercompany procurement services fees;DT999;;;;S_MA;U;;IS
75000200;;;;;;;;;;;IS881100;Intercompany administration fees;DT999;;;;S_MA;U;;IS
75000200;DT999;;;;;;;;;;IS881100;Intercompany administration fees;DT999;;;;S_MA;U;;IS
75000300;;;;;;;;;;;IS881200;Intercompany guarantee fees;DT999;;;;S_MA;U;;IS
75000300;DT999;;;;;;;;;;IS881200;Intercompany guarantee fees;DT999;;;;S_MA;U;;IS
75000350;;;;;;;;;;;IS881300;Intercompany procurement services fees;DT999;;;;S_MA;U;;IS
75000350;DT999;;;;;;;;;;IS881300;Intercompany procurement services fees;DT999;;;;S_MA;U;;IS
75000600;;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000600;DT999;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000600;;;AE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2165U01;S_MA;U;;IS_IC
75000600;;;AT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2162U01;S_MA;U;;IS_IC
75000600;;;AT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1045U01;S_MA;U;;IS_IC
75000600;;;AU35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2161U01;S_MA;U;;IS_IC
75000600;;;BE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S038U01;S_MA;U;;IS_IC
75000600;;;BE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2340U01;S_MA;U;;IS_IC
75000600;;;CH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S071U01;S_MA;U;;IS_IC
75000600;;;CH41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S105U01;S_MA;U;;IS_IC
75000600;;;CN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5327U01;S_MA;U;;IS_IC
75000600;;;CZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5317U01;S_MA;U;;IS_IC
75000600;;;DE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5300U01;S_MA;U;;IS_IC
75000600;;;DE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1020U01;S_MA;U;;IS_IC
75000600;;;DE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000600;;;DE91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5324U01;S_MA;U;;IS_IC
75000600;;;DE92;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5323U01;S_MA;U;;IS_IC
75000600;;;DK40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2156U01;S_MA;U;;IS_IC
75000600;;;ES35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S060U01;S_MA;U;;IS_IC
75000600;;;ES40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000600;;;ES41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000600;;;FI40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U02;S_MA;U;;IS_IC
75000600;;;FR35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S059U01;S_MA;U;;IS_IC
75000600;;;GB35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2160U01;S_MA;U;;IS_IC
75000600;;;GB40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6053U01;S_MA;U;;IS_IC
75000600;;;HK91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5326U01;S_MA;U;;IS_IC
75000600;;;IE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U04;S_MA;U;;IS_IC
75000600;;;IE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;7140U01;S_MA;U;;IS_IC
75000600;;;IN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5332U01;S_MA;U;;IS_IC
75000600;;;IT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5315U01;S_MA;U;;IS_IC
75000600;;;MT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9768U01;S_MA;U;;IS_IC
75000600;;;MY35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5331U01;S_MA;U;;IS_IC
75000600;;;NL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5314U01;S_MA;U;;IS_IC
75000600;;;NL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1040U01;S_MA;U;;IS_IC
75000600;;;NL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U01;S_MA;U;;IS_IC
75000600;;;NL42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;4422U01;S_MA;U;;IS_IC
75000600;;;NL43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S006U01;S_MA;U;;IS_IC
75000600;;;NL44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S001U02;S_MA;U;;IS_IC
75000600;;;NO35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5325U01;S_MA;U;;IS_IC
75000600;;;NZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2166U01;S_MA;U;;IS_IC
75000600;;;PH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5334U01;S_MA;U;;IS_IC
75000600;;;PL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5321U01;S_MA;U;;IS_IC
75000600;;;PL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6885U01;S_MA;U;;IS_IC
75000600;;;PL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6710U01;S_MA;U;;IS_IC
75000600;;;SE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5308U01;S_MA;U;;IS_IC
75000600;;;SG35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5333U01;S_MA;U;;IS_IC
75000600;;;IE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000600;;;DE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5030U01;S_MA;U;;IS_IC
75000600;;;DE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000600;;;FI41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U01;S_MA;U;;IS_IC
75000600;;;US35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5997U01;S_MA;U;;IS_IC
75000600;;;BE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5309U01;S_MA;U;;IS_IC
75000600;;;BE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000600;;;FR36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5307U01;S_MA;U;;IS_IC
75000600;;;NL36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5375U01;S_MA;U;;IS_IC
75000600;;;DE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5336U01;S_MA;U;;IS_IC
75000600;;;DE93;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5337U01;S_MA;U;;IS_IC
75000600;;;AU36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2175U01;S_MA;U;;IS_IC
75000600;;;GB36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2173U01;S_MA;U;;IS_IC
75000600;;;AU37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2174U01;S_MA;U;;IS_IC
75000600;;;GB37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5310U01;S_MA;U;;IS_IC
75000600;;;IE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U01;S_MA;U;;IS_IC
75000600;;;IE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U09;S_MA;U;;IS_IC
75000600;;;IE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U10;S_MA;U;;IS_IC
75000600;;;NL37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U29;S_MA;U;;IS_IC
75000600;;;NL38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U37;S_MA;U;;IS_IC
75000600;;;IE39;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000600;;;ES42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000600;;;IE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9740U01;S_MA;U;;IS_IC
75000600;;;NL45;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U24;S_MA;U;;IS_IC
75000600;;;NL46;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U36;S_MA;U;;IS_IC
75000600;;;BE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000600;;;IE44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9949U16;S_MA;U;;IS_IC
75000600;;;SE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000600;;;SE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000600;;;SE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000600;;;BE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S007U01;S_MA;U;;IS_IC
75000600;;;US36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9712U01;S_MA;U;;IS_IC
75000601;;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000601;DT999;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000601;;;AE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2165U01;S_MA;U;;IS_IC
75000601;;;AT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2162U01;S_MA;U;;IS_IC
75000601;;;AT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1045U01;S_MA;U;;IS_IC
75000601;;;AU35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2161U01;S_MA;U;;IS_IC
75000601;;;BE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S038U01;S_MA;U;;IS_IC
75000601;;;BE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2340U01;S_MA;U;;IS_IC
75000601;;;CH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S071U01;S_MA;U;;IS_IC
75000601;;;CH41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S105U01;S_MA;U;;IS_IC
75000601;;;CN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5327U01;S_MA;U;;IS_IC
75000601;;;CZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5317U01;S_MA;U;;IS_IC
75000601;;;DE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5300U01;S_MA;U;;IS_IC
75000601;;;DE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1020U01;S_MA;U;;IS_IC
75000601;;;DE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000601;;;DE91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5324U01;S_MA;U;;IS_IC
75000601;;;DE92;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5323U01;S_MA;U;;IS_IC
75000601;;;DK40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2156U01;S_MA;U;;IS_IC
75000601;;;ES35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S060U01;S_MA;U;;IS_IC
75000601;;;ES40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
